time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
1563926400,9848.9,9919.08,9507.38,9772.6,10010.624740736885,10262.773985535661,9758.475495938108,18264.52161
1564012800,9772.59,10184.99,9734.58,9883.33,9995.11139838,10222.267438589266,9767.955358170735,13297.29396
1564099200,9880.86,9898.03,9657.21,9843,9967.531243616748,10188.81048562367,9746.252001609826,10732.62478
1564185600,9843,10248.41,9292,9479.98,9908.857463069606,10139.08852930528,9678.626396833932,18982.09852
1564272000,9469.37,9669.11,9108.88,9533,9863.7544496113,10122.960491456019,9604.548407766582,10054.76432
1564358400,9533,9729.87,9356.75,9495.01,9527.210000000001,9527.210000000001,9527.210000000001,10565.18106
1564444800,9499.21,9839.83,9371.96,9589.01,9561.62814692952,9598.095478192885,9525.160815666157,9411.17715
1564531200,9589.01,10135.12,9570.01,10087.3,9706.144059079974,9888.56416393484,9523.723954225108,12849.75202
1564617600,10089.97,10497,9881,10405.94,9875.690155956432,10173.171803038964,9578.2085088739,14432.58391
1564704000,10404.41,10670,10321.42,10533.01,10013.920201099116,10384.689841028627,9643.150561169605,13217.85849
1564790400,10533.62,10922.08,10500,10820.76,10118.759764614935,10547.426710013999,9690.092819215872,10082.37163
1564876800,10822.09,11089.74,10572,10977.51,10227.899211362632,10705.96219913935,9749.836223585913,11813.68818
1564963200,10977.98,11950,10977.98,11819.49,11582.49,11582.49,11582.49,23345.21086
1565049600,11811.75,12320.4,11187,11465.49,11621.174845346603,11658.728300844637,11583.621389848568,24773.06379
1565136000,11465.49,12147,11366.26,11975.03,11686.812007332148,11788.432972923049,11585.191041741247,22145.50162
1565222400,11983.41,12050,11451,11981,11711.379668272128,11818.010196676645,11604.74913986761,14887.12436
1565308800,11982.39,12040,11651.89,11856.1,11728.137919613384,11837.772755160682,11618.503084066086,11774.53337
1565395200,11860.62,11969.99,11170,11280.95,11696.314911996948,11828.99025960821,11563.639564385685,13852.26178
1565481600,11280.95,11585,11088.88,11540.76,11678.228795300636,11824.701180794065,11531.756409807207,7329.60367
1565568000,11540.76,11555.55,11222.4,11389.28,11389.076666666666,11389.076666666666,11389.076666666666,6095.29621
1565654400,11389.25,11438.39,10746,10854.92,11136.340133267824,11312.823678117245,10959.856588418403,12500.35732
1565740800,10854.92,10859.97,9888.88,10025.86,10633.741225731495,11083.23802840384,10184.24442305915,24889.59168
1565827200,10021.13,10445,9470,10300.01,10413.871968342679,10859.1256154136,9968.618321271757,27939.84096
1565913600,10300.01,10539.9,9739.99,10352.78,10370.282829063877,10773.55129363366,9967.014364494094,19532.61039
1566000000,10352.78,10475.82,9978,10217.79,10359.394119583329,10749.274481032706,9969.513758133951,7308.0123
1566086400,10217.99,10513.45,10066.66,10315.48,10355.457726547505,10732.816624457224,9978.098828637787,6794.79887
1566172800,10315.48,10938.76,10265,10920,10707.92,10707.92,10707.92,12220.40059
1566259200,10917.94,10953,10555.7,10769.09,10729.44414082102,10754.778554151877,10704.109727490164,8820.95057
1566345600,10768.49,10800,9841.59,10130,10515.382926922008,10751.2188142498,10279.547039594216,17445.30157
1566432000,10133.34,10237.53,9759,10107.15,10409.168047182264,10697.475602709834,10120.860491654694,10912.35285
1566518400,10105.61,10478,10035.84,10410.85,10393.011887077877,10659.82005072565,10126.203723430104,9413.54658
1566604800,10413.45,10429,9886.26,10147.96,10364.481955730265,10626.52828132486,10102.435630135671,7987.2225
1566691200,10148,10374.85,9899.95,10138.72,10342.187013148747,10600.003286417115,10084.370739880378,7288.07883
1566777600,10142,10680,10140.9,10361.65,10394.183333333334,10394.183333333334,10394.183333333334,14125.39542
1566864000,10361.65,10379.87,10019.56,10171.85,10323.429612543727,10420.43710347492,10226.422121612533,7514.30186
1566950400,10171.95,10277,9522.93,9714.31,10105.485284631697,10357.406286980862,9853.564282282532,17637.0833
1567036800,9714.01,9717.03,9321.73,9495,9945.89343158275,10286.16500163313,9605.62186153237,14421.71171
1567123200,9494.8,9699,9337.97,9582.42,9889.081558260876,10234.668433689572,9543.494682832179,8734.16519
1567209600,9582.42,9707.48,9436.2,9600.86,9870.313725434436,10213.188049465425,9527.439401403448,4057.21637
1567296000,9600.86,9840,9539.58,9766.52,9861.105847780842,10195.648024946193,9526.563670615491,4200.86499
1567382400,9766.62,10486.77,9756.54,10381.26,10208.19,10208.19,10208.19,11794.07474
1567468800,10381.26,10790,10280,10628.48,10411.579304328807,10588.892756032923,10234.26585262469,15518.03507
1567555200,10628.48,10833.14,10380,10581.84,10469.177932055578,10640.004653989123,10298.351210122033,12180.83979
1567641600,10581.84,10666.43,10452.15,10574.73,10484.265906744416,10644.7940979932,10323.737715495634,7432.49315
1567728000,10574.28,10939.34,10182,10308.92,10482.379597894082,10621.338509374496,10343.420686413667,15732.61922
1567814400,10308.9,10580,10304.52,10484.37,10480.674942953594,10615.170870062013,10346.179015845175,4381.37519
1567900800,10484.37,10595,10231.13,10398.97,10475.735229889277,10606.831308813222,10344.639150965331,4915.58032
1567987200,10401.13,10541.75,10059.99,10310,10303.913333333332,10303.913333333332,10303.913333333332,9745.08707
1568073600,10310.01,10389.26,9916,10093.01,10226.23160557125,10311.444836683335,10141.018374459167,8098.58995
1568160000,10093,10297.12,9851.97,10160.2,10186.901785024202,10277.665471320859,10096.138098727544,8374.05434
1568246400,10158.81,10460,10040,10423.72,10214.165747834233,10308.704931955726,10119.62656371274,7625.26399
1568332800,10423.85,10452.5,10157,10365.93,10232.98074475641,10328.66991468046,10137.291574832361,6909.04914
1568419200,10365.94,10439,10223.36,10360.25,10243.645832112665,10340.021086926978,10147.270577298352,4470.33
1568505600,10360.01,10380,10263.39,10304.46,10247.78393649964,10342.855947876298,10152.711925122981,2745.27964
1568592000,10303.66,10379.98,10068.42,10262.54,10236.980000000001,10236.980000000001,10236.980000000001,7785.74159
1568678400,10262.54,10276.18,10135.44,10185.39,10220.902162280183,10239.666112238478,10202.138212321888,5716.19104
1568764800,10185.42,10258,10074.08,10155.26,10203.705507536233,10234.65743714257,10172.753577929896,5627.59566
1568851200,10156.22,10379.15,9585.86,10275.01,10148.092696356536,10213.771975703306,10082.413417009766,15625.03864
1568937600,10275.01,10309.84,10056.3,10168.85,10152.660168167904,10214.137002995067,10091.183333340741,6183.9324
1569024000,10168.85,10170.15,9917.34,9973.99,10138.164590239227,10209.372757675364,10066.956422803089,5043.09398
1569110400,9973.99,10097,9848.37,10026.8,10122.985806181934,10203.956036031796,10042.015576332073,5276.96678
1569196800,10026.79,10051.15,9609.37,9693.74,9784.753333333334,9784.753333333334,9784.753333333334,11355.90322
1569283200,9693.74,9777.16,8159.35,8530.01,9040.390492815704,9443.419951642227,8637.361033989182,38736.24053
1569369600,8530.01,8743.86,8222.01,8438.35,8857.504481004113,9283.823944479158,8431.185017529067,23524.447
1569456000,8438.35,8464.08,7712.45,8060,8644.81479615109,9147.28908226843,8142.3405100337495,27664.80382
1569542400,8060,8290,7861.02,8193.99,8572.868690182378,9074.003691830338,8071.733688534419,15914.72654
1569628800,8193.99,8343,8015.25,8217.47,8545.588515947831,9038.337197289286,8052.839834606377,9039.56652
1569715200,8217.47,8246.87,7902.96,8052.4,8519.982099714749,9011.294654894104,8028.669544535394,7142.38364
1569801600,8054.09,8393.23,7701,8304.96,8133.063333333333,8133.063333333333,8133.063333333333,15142.63378
1569888000,8304.95,8535,8200,8321.52,8231.121789900028,8340.071904696246,8122.171675103809,12266.37228
1569974400,8321.87,8391,8168.85,8381.72,8248.031194980038,8350.779300100454,8145.283089859622,7040.89123
1570060800,8381.72,8419.95,8059.22,8240.41,8246.526113179618,8339.384297827657,8153.667928531579,7778.13278
1570147200,8241.27,8241.35,8002.21,8156.67,8229.051823251155,8323.719035117096,8134.384611385214,7715.29458
1570233600,8156.68,8200,8020.2,8147.63,8221.476318765706,8316.728735067465,8126.2239024639475,3826.843
1570320000,8147.63,8176.18,7780.85,7859.79,8182.1364466645055,8313.958401567965,8050.314491761046,8697.95405
1570406400,7859.79,8310.57,7762.35,8209,8093.973333333332,8093.973333333332,8093.973333333332,10012.02172
1570492800,8208.99,8342.97,8107.26,8180,8136.827760773845,8192.854896366136,8080.800625181553,5857.5545
1570579200,8180,8712.45,8121,8590,8297.808013496864,8471.254583865917,8124.361443127811,14459.79208
1570665600,8590.01,8660,8452.5,8587.5,8353.626955217846,8542.64957421842,8164.604336217271,7946.65572
1570752000,8587.49,8826,8226,8267.33,8374.767183565553,8543.100816214537,8206.433550916568,12446.85928
1570838400,8263.02,8425,8261.46,8309.03,8372.33448229168,8536.130991154978,8208.537973428383,3046.41896
1570924800,8309.03,8469.02,8146.47,8282.97,8365.177591970734,8522.224116297295,8208.131067644174,5858.05417
1571011200,8282.96,8409,8215.66,8355,8326.553333333333,8326.553333333333,8326.553333333333,4462.51877
1571097600,8355,8420,8085.65,8162.44,8258.28984065063,8307.581973611179,8208.997707690081,8558.58254
1571184000,8162.44,8171.59,7908.86,7993.54,8166.0820824238135,8286.542283427721,8045.621881419906,8490.00977
1571270400,7995.81,8124.42,7937.01,8076.2,8143.746208654721,8262.069388989126,8025.423028320316,4909.28487
1571356800,8076.94,8117.77,7814.08,7954.16,8105.373424828327,8234.004201459893,7976.742648196761,7071.37822
1571443200,7954.15,8099.98,7873.46,7965.28,8089.490572962153,8216.780326505665,7962.200819418642,4839.5037
1571529600,7965.27,8309,7875.01,8236.12,8096.491829003916,8215.922234605105,7977.061423402727,6162.06248
1571616000,8235.94,8349.84,8156,8209.92,8238.586666666668,8238.586666666668,8238.586666666668,6137.14764
1571702400,8209.92,8317.14,7998.9,8024.72,8176.710306072284,8239.207194586003,8114.213417558565,6015.88191
1571788800,8024,8049,7296.44,7474.85,7827.968202733723,8108.430988160477,7547.505417306969,19159.9448
1571875200,7475.54,7509.99,7359.48,7430.87,7747.9037042001955,8044.337552221196,7451.469856179195,7972.65537
1571961600,7430.87,8800.1,7389.91,8668,7967.760032075508,8316.955875592452,7618.564188558565,27140.22339
1572048000,8668,10540.49,8645.01,9259.78,8642.353000254336,9438.508763196633,7846.197237312039,53383.41642
1572134400,9259.98,9826.72,9102.33,9548.84,8762.08716674987,9557.118977377753,7967.055356121988,19636.44344
1572220800,9555.89,9939.69,9180.59,9226.5,9448.926666666666,9448.926666666666,9448.926666666666,16736.98706
1572307200,9225.06,9575,9068.19,9430.8,9409.801953865544,9454.822693344697,9364.781214386392,12640.21198
1572393600,9431.36,9431.36,8991.33,9164.44,9355.99133299699,9456.700146837573,9255.282519156406,9862.69137
1572480000,9164.45,9433,8950,9159.48,9325.32730121806,9438.45443923484,9212.20016320128,8326.97552
1572566400,9159.96,9299.99,9057.27,9253.12,9308.207468770801,9421.31445208776,9195.100485453842,7774.28595
1572652800,9253.09,9393,9210,9308.52,9307.875041901872,9416.59848111995,9199.151602683794,4559.28
1572739200,9308.52,9380,9068.3,9206.52,9301.880864982444,9409.26409167201,9194.497638292878,4294.51485
1572825600,9206.52,9600,9127,9412.53,9379.843333333332,9379.843333333332,9379.843333333332,8361.97344
1572912000,9412.63,9474.89,9169.84,9322.09,9352.467941061517,9381.218405945481,9323.717476177553,7581.23123
1572998400,9322.09,9450,9253.66,9341.27,9351.220955117928,9375.35228703898,9327.089623196875,6829.70067
1573084800,9341.27,9375.16,9075,9198.84,9323.132341189423,9381.961724807712,9264.302957571133,5989.37536
1573171200,9198.85,9246,8660,8763.01,9189.08665918972,9395.305341155365,8982.867977224074,12876.56987
1573257600,8763.01,8873.48,8712.52,8807.89,9153.44354508983,9379.985271989737,8926.901818189925,4175.02368
1573344000,8807.89,9150,8731.43,9032.23,9132.123346150174,9352.910705202592,8911.335987097757,6070.48229
1573430400,9032.23,9067.34,8590,8721.54,8792.960000000001,8792.960000000001,8792.960000000001,7049.94294
1573516800,8721.53,8870,8556.56,8810,8770.623491271665,8794.303110185045,8746.943872358284,6272.87696
1573603200,8811,8838.8,8705,8758.34,8769.80642345395,8790.335788879429,8749.277058028472,4486.29334
1573689600,8758.34,8784.61,8558.01,8630,8742.92237302936,8794.0687760219,8691.775970036819,5607.49346
1573776000,8630.01,8773.22,8361,8457.48,8675.299105771855,8782.863977195299,8567.734234348412,10940.92978
1573862400,8457.48,8531.03,8423,8481,8660.888116461289,8776.448820750356,8545.32741217222,2712.3541
1573948800,8481,8637.01,8371.02,8500.01,8646.339025053472,8765.571161501643,8527.106888605302,3754.25927
1574035200,8501,8501.01,8015,8168.84,8228.283333333335,8228.283333333335,8228.283333333335,9864.13897
1574121600,8168.84,8197.82,7980.07,8123.36,8173.640682270236,8236.89536062734,8110.3860039131305,7361.0099
1574208000,8123.36,8222.41,8030.05,8082.96,8159.099010042822,8220.319119759364,8097.878900326279,5296.46981
1574294400,8082.97,8114.97,7374.5,7616.46,7962.820011708273,8193.767407921248,7731.872615495298,16947.03292
1574380800,7616.48,7720,6775.47,7283.03,7639.006530810708,8028.454138056585,7249.55892356483,33676.57846
1574467200,7283.19,7361.41,7102.21,7329.29,7603.199194887659,7989.60647030413,7216.7919194711885,7728.4385
1574553600,7329.29,7344,6865,6908.64,7537.32688264376,7943.138815730166,7131.514949557353,10695.02236
1574640000,6908.64,7379.99,6526,7127.01,7011,7011,7011,27124.49697
1574726400,7127.01,7340.59,7021.84,7162.67,7060.8955029147755,7136.360491156589,6985.430514672962,11857.50958
1574812800,7162.67,7678.76,6850,7523.72,7156.619201368507,7306.302103977942,7006.936298759071,19213.99795
1574899200,7524.73,7660.82,7370.62,7432.41,7199.479585670195,7378.003128811265,7020.956042529125,8646.65142
1574985600,7432.41,7870.1,7411,7760,7266.704999414778,7501.702631063123,7031.707367766434,10862.803
1575072000,7759.99,7820,7453,7555.92,7291.781875417685,7535.003109131593,7048.560641703777,6130.43999
1575158400,7555.92,7555.92,7237.16,7404.27,7301.8654564490935,7535.488523384428,7068.242389513759,8692.60216
1575244800,7405.33,7430,7157.33,7305.01,7297.446666666667,7297.446666666667,7297.446666666667,7029.97078
1575331200,7305.01,7412.85,7237.26,7302.94,7306.905023817862,7317.0018104794,7296.808237156323,6169.05409
1575417600,7302.94,7775,7080,7198.99,7331.579846042536,7354.65913541286,7308.500556672211,16490.17992
1575504000,7199,7489.87,7152.78,7393.54,7334.861593582418,7355.854737199359,7313.868449965477,9248.39097
1575590400,7393.55,7609.5,7305.75,7540.08,7363.945271336427,7426.22945143459,7301.661091238264,9346.35434
1575676800,7541.76,7643,7487,7502.19,7380.46736038728,7459.375024246407,7301.559696528153,4876.35306
1575763200,7502.2,7580.84,7387.5,7520,7389.016415192362,7470.7581594451585,7307.274670939565,4243.5427
1575849600,7520,7659.38,7262.87,7337.51,7419.920000000002,7419.920000000002,7419.920000000002,10252.90755
1575936000,7337.51,7398,7156.03,7219.37,7353.109561082254,7432.907265366062,7273.311856798446,7187.12001
1576022400,7219.37,7263.31,7124.45,7201.23,7313.219811077962,7410.226194902218,7216.213427253706,5951.57382
1576108800,7201.24,7298.5,7075.01,7185.91,7279.211275773564,7379.406938390924,7179.015613156204,8578.0866
1576195200,7185.91,7299.21,7183.29,7249.9,7273.5759035508545,7366.270396481185,7180.881410620524,6119.06808
1576281600,7249.9,7264.33,7008.03,7062.91,7257.043914395727,7357.623940068941,7156.463888722514,4334.05486
1576368000,7062.92,7220.01,7006.01,7111,7242.0463943734,7346.989854218353,7137.102934528448,4905.20887
1576454400,7111,7137,6803.24,6877.03,6939.09,6939.09,6939.09,13170.15135
1576540800,6877.04,6933.21,6556,6616.62,6816.694818743632,6935.206543295362,6698.183094191902,14047.42654
1576627200,6616.62,7448.24,6430,7285.53,6925.90246663814,7073.045971720618,6778.758961555663,23097.5572
1576713600,7288.05,7371.7,7044.45,7149.12,6971.238995228097,7137.847815328982,6804.630175127213,10503.12182
1576800000,7149.13,7220,7073.66,7190,6988.350861700261,7156.328134033822,6820.3735893667,6020.2411
1576886400,7190,7190,7099.57,7143.01,6995.943778866125,7163.177926438972,6828.709631293279,3423.27625
1576972800,7143.01,7521.55,7125,7513.06,7045.4678479180475,7248.722244875605,6842.21345096049,10202.1902
1577059200,7514.74,7688.99,7259.19,7310.79,7419.656666666667,7419.656666666667,7419.656666666667,15139.35427
1577145600,7310.79,7426.15,7151.08,7255.01,7371.301027831043,7438.680545833552,7303.921509828534,7797.32798
1577232000,7255.01,7265.12,7115.5,7192.12,7348.614166984049,7435.486217469529,7261.742116498569,3299.67386
1577318400,7192.12,7432.1,7140,7194.13,7327.532360197331,7413.324121246328,7241.740599148335,7669.04728
1577404800,7194.13,7254,7053.32,7245.83,7298.857610560037,7394.609327893815,7203.105893226259,8492.99054
1577491200,7245.83,7346,7232.55,7302.67,7298.3545828477745,7389.291481911023,7207.417683784526,4621.77575
1577577600,7302.67,7531,7278.07,7384.89,7310.548510434969,7401.78244728447,7219.314573585468,6557.32656
1577664000,7384.57,7386.28,7200,7218,7268.093333333333,7268.093333333333,7268.093333333333,7347.23521
1577750400,7218.01,7298.67,7111,7165.72,7231.5443000823125,7269.659094786922,7193.429505377703,6755.98321
1577836800,7165.72,7238.14,7136.05,7174.33,7222.19446182902,7261.460365554719,7182.928558103321,3350.6445
1577923200,7174.33,7186.18,6903,6945.02,7155.880890401322,7259.020691382427,7052.741089420218,8010.94167
1578009600,6945.02,7401.2,6854.67,7334.45,7170.424999555745,7255.49853391015,7085.351465201339,14056.40678
1578096000,7334.45,7398,7263.32,7348.63,7188.234604012435,7283.6562372857115,7092.812970739158,4742.48064
1578182400,7348.63,7488.87,7312.22,7355.4,7211.581285423117,7321.5266863529105,7101.635884493324,5942.02944
1578268800,7355.4,7805,7343.17,7764.63,7637.599999999999,7637.599999999999,7637.599999999999,11770.47974
1578355200,7764.63,8216,7723,8158.52,7885.5408087383175,8076.430393765039,7694.651223711596,19857.55268
1578441600,8160.01,8469.39,7845,8045.51,7986.50761790572,8171.493092231833,7801.522143579607,23927.80065
1578528000,8047.75,8048.67,7744.48,7813.78,7969.379146196899,8145.311920009207,7793.44637238459,9477.71927
1578614400,7813.78,8199.77,7671,8198.09,7978.5437241484005,8139.988842506844,7817.098605789957,13420.63285
1578700800,8198.09,8290,8000.01,8020,7989.5086222471855,8147.693598177274,7831.323646317097,7557.38316
1578787200,8017.47,8185,7963.25,8180.81,7994.747991018381,8151.380664269739,7838.115317767023,3920.75446
1578873600,8180.81,8195.81,8041.95,8104.5,8114.086666666666,8114.086666666666,8114.086666666666,6678.04289
1578960000,8105.6,8893.69,8105.23,8815.69,8507.770835174058,8703.286573587302,8312.255096760815,27075.82261
1579046400,8812.58,8900,8550,8808.81,8583.122592385513,8781.297518999821,8384.947665771204,14977.63415
1579132800,8808.81,8850,8580,8714.76,8604.178849683349,8792.143480969044,8416.214218397654,9265.77873
1579219200,8714.77,9013,8665.67,8899.42,8657.85098428446,8854.613041316237,8461.088927252682,15447.37951
1579305600,8899.42,8980,8800.1,8909.32,8674.757082198545,8874.057689766845,8475.456474630244,5600.2326
1579392000,8908.95,9194.99,8465,8697.53,8692.691065727178,8879.716405832978,8505.665725621378,15218.52907
1579478400,8697.53,8734.84,8504.06,8628.89,8622.596666666666,8622.596666666666,8622.596666666666,5605.81999
1579564800,8628.89,8774.31,8465,8722.03,8640.462790788046,8655.887670454513,8625.037911121579,7520.66549
1579651200,8722.03,8791.76,8565,8660.38,8649.865100989433,8669.3466161615,8630.383585817366,5481.67186
1579737600,8660.38,8665,8278,8385.22,8567.818352067916,8670.246188779212,8465.39051535662,12206.25942
1579824000,8385.21,8509.99,8216.71,8427.26,8527.725257891138,8645.755660361176,8409.6948554211,8635.13451
1579910400,8427.58,8437.76,8252.73,8326.81,8511.218999092636,8635.931165198162,8386.50683298711,3783.22269
1579996800,8326.8,8595,8278.68,8595,8508.775605877852,8626.442499585455,8391.10871217025,5497.33728
1580083200,8595,8985,8556.6,8895.96,8812.519999999999,8812.519999999999,8812.519999999999,9548.62076
1580169600,8895.95,9418.91,8880.87,9394.5,9083.973756720785,9284.04036149076,8883.90715195081,17578.55425
1580256000,9391.14,9439.83,9224.75,9288.44,9156.607005665594,9354.812037342483,8958.401973988704,12233.065
1580342400,9287.9,9574.68,9171.11,9503.08,9220.888574865687,9426.123396930801,9015.653752800572,12948.41115
1580428800,9502.71,9522.5,9195.49,9334.98,9241.274064644025,9435.588209573994,9046.959919714056,9719.07563
1580515200,9334.98,9458.08,9285.01,9380.18,9250.070003028412,9440.746354029985,9059.393652026838,4387.43427
1580601600,9380.18,9480,9140,9323.5,9256.456744574543,9438.457231290848,9074.456257858239,7307.93725
1580688000,9325.01,9619.95,9220,9280.49,9373.480000000001,9373.480000000001,9373.480000000001,11910.30024
1580774400,9280.49,9350,9078.05,9164.33,9301.754815431415,9388.245074341747,9215.264556521084,8190.90076
1580860800,9164.33,9769.7,9150,9613.82,9385.011861366229,9507.52880236483,9262.494920367628,13265.27496
1580947200,9613.91,9857,9521.47,9763.01,9475.518328142138,9655.649460871857,9295.387195412419,12672.1619
1581033600,9763.01,9885,9713.99,9808.05,9526.53979245269,9730.142175171659,9322.93740973372,8516.67938
1581120000,9807.92,9955,9653.47,9905.64,9566.813979364306,9783.649226028334,9349.978732700278,8100.98545
1581206400,9905.64,10178.91,9888.76,10168.35,9635.125285608554,9901.66242092001,9368.588150297097,9649.76377
1581292800,10168.36,10199,9736,9851.78,9928.926666666666,9928.926666666666,9928.926666666666,13249.6016
1581379200,9851.78,10400,9706,10270.01,10038.509565359574,10136.053224540221,9940.965906178928,16722.08018
1581465600,10270.01,10483.86,10250,10351.13,10140.092345938288,10310.479005561301,9969.705686315276,13740.99926
1581552000,10351.13,10522.51,10083.1,10236.49,10179.632162292068,10337.31517599028,10021.949148593856,17101.29968
1581638400,10236.49,10395.66,10102.5,10371.33,10192.480764646158,10344.84777188141,10040.113757410905,8026.51046
1581724800,10371.33,10400,9750,9911.22,10166.354321451961,10319.66413564076,10013.044507263163,12323.30307
1581811200,9911.22,10048.34,9612.12,9921,10134.515208714052,10307.090120804287,9961.940296623818,9430.34319
1581897600,9920.52,9969.38,9467,9700,9712.126666666665,9712.126666666665,9712.126666666665,10144.64242
1581984000,9700,10298.25,9610.27,10188.04,9882.912532522105,10042.580664125484,9723.244400918726,11606.57571
1582070400,10188.04,10315,9280.98,9600.08,9817.517348868934,9959.066784002749,9675.96791373512,16637.06446
1582156800,9593.48,9698.1,9393.39,9610.05,9756.46427781612,9919.884369313506,9593.044186318733,12382.02439
1582243200,9610.05,9769.66,9566.98,9695.66,9746.80002620494,9902.076427671236,9591.523624738646,7073.38062
1582329600,9695.66,9722.97,9575.01,9668.23,9741.865455370273,9894.297924411585,9589.43298632896,3301.25802
1582416000,9668.23,10025.66,9667.13,9965.01,9754.016114222555,9905.273667984447,9602.758560460663,5631.95146
1582502400,9965,10030,9474.74,9660,9721.58,9721.58,9721.58,11274.8465
1582588800,9660,9681.56,9230,9305,9578.12415425589,9735.480675975668,9420.76763253611,9370.82104
1582675200,9304.99,9375.36,8602,8778.3,9240.808947182113,9588.371285530784,8893.246608833442,21610.47728
1582761600,8778.3,8972.92,8520,8812.49,9118.403554292512,9482.173317748171,8754.633790836853,14781.0347
1582848000,8814.9,8899.94,8428.8,8708.89,9033.626972026645,9403.534565285296,8663.719378767993,13643.30019
1582934400,8708.61,8799,8520.67,8525.07,9005.227642344491,9377.565744001009,8632.889540687973,5142.72267
1583020800,8523.33,8752.34,8400,8522.31,8965.709916574451,9343.178947686432,8588.24088546247,7353.15375
1583107200,8522.3,8973.45,8487.33,8915,8791.926666666666,8791.926666666666,8791.926666666666,10216.70685
1583193600,8919.21,8927.45,8635.31,8757.84,8783.235183759827,8792.417964774597,8774.052402745057,9152.72129
1583280000,8757.83,8847,8670.57,8760.66,8777.826460847293,8790.66352188957,8764.989399805016,5688.59949
1583366400,8759.99,9174.24,8759.99,9070.17,8841.951548038389,8943.669099189461,8740.233996887317,10073.3286
1583452800,9070.18,9182.08,9000.01,9158.51,8883.924838957151,9019.51549681579,8748.334181098513,6422.14322
1583539200,9158.51,9214.67,8850.47,8901.37,8898.074784856313,9029.18334751274,8766.966222199886,6478.26772
1583625600,8901.36,8901.37,8002.2,8037.76,8748.05810021581,9027.209632681204,8468.906567750417,16591.92844
1583712000,8037.73,8187.03,7630,7934.52,7917.183333333333,7917.183333333333,7917.183333333333,25563.62851
1583798400,7934.56,8158.25,7733.56,7894.68,7921.863267878183,7927.573246014742,7916.153289741625,17172.48576
1583884800,7894.68,7987.97,7583.27,7938.05,7901.183942653343,7938.113332720252,7864.254552586434,13647.87949
1583971200,7938.05,7969.45,4644,4857.1,6511.459499740647,7489.468976080655,5533.450023400638,113902.21767
1584057600,4857.1,5995,3858,5637.6,5927.109669305756,6921.110410648739,4933.108927962773,130316.66133
1584144000,5630.93,5669,5050,5165.25,5864.966633074713,6827.45111666778,4902.482149481646,32760.13734
1584230400,5161.16,5985,5085.91,5345.35,5819.374774394243,6732.998494270389,4905.751054518098,43763.77684
1584316800,5346.86,5350.3,4432.3,5037.61,4940.07,4940.07,4940.07,80184.05147
1584403200,5039.95,5569.44,4935.6,5331.71,5060.73765571603,5222.994087877764,4898.481223554295,44347.16921
1584489600,5331.71,5452.82,5001,5413.64,5113.615604618942,5285.413514909416,4941.817694328467,37513.0496
1584576000,5413.88,6441.37,5261.69,6186.26,5327.905015310026,5725.631413158217,4930.1786174618355,54666.68909
1584662400,6183.82,6990,5657,6206.1,5515.925663315024,6037.052230506979,4994.79909612307,53024.41545
1584748800,6210.47,6470,5851,6198.78,5568.6355887925065,6099.35762945829,5037.913548126723,23514.98094
1584835200,6198.64,6420,5738,5818.25,5605.650717090874,6126.561730660039,5084.73970352171,28089.50147
1584921600,5815.24,6641.03,5678.2,6490.63,6269.953333333334,6269.953333333334,6269.953333333334,42437.98514
1585008000,6493.58,6866.1,6403.16,6766.64,6469.81621766943,6674.1071646919045,6265.525270646956,40618.21316
1585094400,6766,6983.31,6470,6690.96,6536.805624139436,6742.33291717607,6331.278331102802,31266.38287
1585180800,6691.71,6795,6520.13,6758.18,6557.244745475874,6755.6934376054405,6358.796053346307,17456.13147
1585267200,6760,6880,6260,6372.36,6550.105610370597,6735.626152519606,6364.585068221588,20458.27001
1585353600,6372.36,6372.36,6030,6251.82,6510.946995212284,6715.465873860234,6306.428116564333,20353.88909
1585440000,6251.45,6279.96,5870.46,5877.21,6468.1090534627565,6708.764451641572,6227.453655283941,16111.25073
1585526400,5878.98,6631.23,5853,6406.4,6296.876666666666,6296.876666666666,6296.876666666666,23659.81678
1585612800,6406.4,6524.79,6333.91,6424.35,6340.7462215001315,6402.50294092907,6278.989502071193,11939.0397
1585699200,6424.02,6744.99,6160,6666.11,6401.960706448617,6501.910747488102,6302.010665409132,17900.2654
1585785600,6666.11,7292.11,6570.92,6804.52,6572.310770160842,6818.230299753444,6326.39124056824,28761.02219
1585872000,6804.24,7050,6606.06,6741.99,6607.23357371595,6847.823007925928,6366.644139505972,14953.19743
1585958400,6741.99,7025.53,6658.16,6874.77,6630.591133665175,6870.526042457825,6390.656224872526,10217.69354
1586044800,6874.77,6925,6681,6778.25,6643.232198393067,6877.86173715384,6408.602659632294,8962.92484
1586131200,6778.64,7373.37,6773.28,7341.56,7162.736666666667,7162.736666666667,7162.736666666667,27992.02748
1586217600,7341.55,7466,7073,7200.01,7200.212126962836,7241.787821260514,7158.636432665158,22743.08039
1586304000,7200.01,7430,7154.22,7370.11,7227.705259818836,7289.438251733786,7165.972267903885,15429.13633
1586390400,7370.38,7377,7110,7293.24,7232.804584899139,7290.681922535283,7174.927247262995,12369.8572
1586476800,7293.23,7305.91,6750,6871.91,7181.3528252356555,7296.45127046061,7066.2543800107005,19671.20459
1586563200,6871.83,6955,6775,6889.65,7157.965027243938,7295.448775752402,7020.481278735473,8066.08984
